video_id,channel_id,video_length,views_final,impressions_final,like_final,comment_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k
9e4737653fa4154c1ba6a32d2ddc098977ee25f3d7711ed150ef1ea1b64aeb8b,163a362e42f09fe9fdf60fbdc22888c0c2dc383af480f713b9228d7170c1309e,308,25161.0,53317.0,381.0,19.0,10354,21601,161.0,8.0,10354.0,21601.0,161.0,8.0
828e5dbd8644f15aba61d4b7aad979f4e58ccedff344d8e0e8d3e06b9dcd946d,2cb5f527bcfdbf6547d4cedc0aa54523ef367f6b19121d8e58d7fb9ae78e0be1,623,1817797.0,3545762.0,54964.0,2692.0,14004,42678,1280.0,92.0,14004.0,42678.0,1280.0,92.0
6e2baf34f449c740ca9ec9799918e05500b0ead524db22f549a24081fe5db1b9,5089f514b8fc83412e317384636159bac679c9eea4c37dec0e3fd579abd6c8bc,283,3800.0,8807.0,93.0,4.0,567,1590,12.0,3.0,2134.0,5006.0,76.0,4.0
c72acc9ea8dc8046c55ca07ef4f7f671510cdb614405c3e60df7dfaca6dbc0f1,1fb91284df46d00805623bfafe5ff44aee7bc09a0389aaaaab2b451add00c132,336,26338.0,58850.0,226.0,1.0,679,1350,,,2306.0,5043.0,11.0,
f79d3fe629152bd0fc610fa0242c3bdd56e9c332c9b19fec2e277be30b3937d4,476e310fa7ee447770f00ffec5586ac9fa7baf6ad299253c489c44be27a50ba4,307,17598.0,36116.0,788.0,38.0,706,1729,31.0,3.0,2479.0,5019.0,116.0,3.0
81600fdba6d1cd6e587dfa297e819488b99b404d4cbcfb65d4b6ace0bcbcb14d,d370630cae15438891e937682c11ae822dd2730cbc62fc5ffb112520befbebbd,214,31053.0,59647.0,482.0,9.0,402,1804,16.0,,1745.0,5544.0,55.0,1.0
46cd89e481b583c191cb3c209c360d399ca226e65adb0ea7ddbb8432c9923c88,2d3e412551ca0af50723ae1254ffe705ff3804311860766198bf7afb84cbc511,241,9800.0,24291.0,29.0,1.0,873,1978,1.0,,2442.0,5243.0,6.0,1.0
37fbf82ab31158e800084133adfeb665bbe76083521399d5d06c7d91e0a1ab2e,f8e415e7e79e6ef074c915767d95937ae2a1358752fb0e123a5b9bf84bc1bd63,273,13953.0,27570.0,219.0,7.0,420,1037,8.0,1.0,2485.0,5168.0,45.0,3.0
74f672cde14e744adbe0fb4f23df81ab225f3a1f2e28abb7622f4fe4761b6b53,d90007f6fdaf5c7cd33f836338c842749bfbf269ae41fdb7361e802eb9c1e691,517,90485.0,166369.0,2284.0,33.0,2051,6510,88.0,2.0,2051.0,6510.0,88.0,2.0
e64f3cb4b3c49493e57e640bacfd2f2366718db9496184870570b946f602a2a3,97b005502727adf0d06ae15f0869ae307b6ba2642b8bf7a7f60803ed9c5263ee,211,17899.0,66426.0,495.0,6.0,292,1053,18.0,,1713.0,6431.0,65.0,2.0
cd74fc5efd7c48b7e63cc6b71b5c54934f77f927590677eb1857ee3a65cdfee7,526dac87dc18cc21f4dd1ec17025b4f025b6cb7bc7bae3d0e82ecc360ae31bdc,246,3784.0,9253.0,185.0,6.0,620,1097,58.0,1.0,2575.0,5000.0,157.0,5.0
3097aed1d0b981e4cc6d5f2eeb0f494d2fd505c56aaee25d42f744e64c4b169a,7aba0c8a31726ccfa32ecac0fcf062905f6823491c800acfa15bceaf5415a4d5,636,18373.0,39693.0,174.0,18.0,775,2426,7.0,1.0,1842.0,5393.0,19.0,2.0
f2ec7b6e862c5e783801fe468a2011f72c0ac096459d41be31f8bdd21ea5f8a7,c765533456d1964da1ab1659646e8c30bc5f118d7e9509ece6eed16ed1276403,363,4140.0,5285.0,171.0,48.0,795,1011,50.0,14.0,3935.0,5005.0,156.0,46.0
5863b6dbf907400617351693c07212a0b83299b88ff16aa3cfe634df79f42546,8982a0a5316d82b51c75c474c01c0b51e18033edadfefcc20888fcb27118f8ef,724,125887.0,194781.0,1916.0,63.0,760,1371,26.0,4.0,3002.0,5862.0,63.0,5.0
b094c2862b224e6314d531470c536c9093d8a2f6eb44a7556cbd2360902026e0,ee92034915ba25bc59e4097367052a90948f477341399071295847a235745903,534,51903.0,115741.0,440.0,58.0,920,2448,12.0,1.0,2206.0,5278.0,46.0,3.0
7492b6ac7a24f85eb0e6048c2c531c29c644a4318c9072555d8bcca6b7751b66,8156fbe2b517b2b31039e0b7fc79d4d6a8452edba759ad14711d2d90766a27ce,385,6099.0,9871.0,73.0,1.0,5933,9466,68.0,1.0,5933.0,9466.0,68.0,1.0
8fb8b109d2b23e3793e3a15a1ab4a84ac7182b80fab5b960d3462571f8d5fb65,d2e0c3a2d1f60ab4103c6cf325ac8ead3fb9dbbbd7ea1eece943247a70ef6958,386,363486.0,673898.0,3171.0,152.0,813,1855,21.0,5.0,4063.0,8052.0,92.0,8.0
5ac1e33d9f7e643e368676ff81a47f799f32fc3bc2406ad77e01ac0f411efb25,ba94710b3abedf826e1106ea883e6c6e715e406e5760e020f683d4dd3975e1f3,81,254775.0,536376.0,3274.0,101.0,8847,24170,185.0,10.0,8847.0,24170.0,185.0,10.0
20e80d5fcdff8e9ec32940a422c7b7793c2cff351d62c66e550103d88ae740d8,98a44541d48888e24708d979390a45434613c83fffc418cd7bdfd4972bc151b0,423,1165.0,2713.0,80.0,7.0,461,1002,34.0,3.0,,,,
11fd69fe0cb16aad41e0583f4c08dd21d05cdecba3dc196d99ab4a596e704fd4,8d14d33ae9cc9755cc404ee85283ea91c2ec8010566ac2bf33290ce0dfaf7d78,520,535628.0,832828.0,5126.0,3391.0,753,1089,14.0,5.0,3874.0,5158.0,39.0,13.0
499002fcc1387108b618668cf3d3ae770b248fea23e3f95fc3e8e6417773979b,e8e2990737d04350417b2948ece8feaac3c4f85c69bcd6e74e613e6cc70b674c,32,10307.0,28183.0,233.0,2.0,5146,11758,144.0,,5146.0,11758.0,144.0,
8f32bab15a9807047ce16ea47e6db4a53235cccd6b0241680d5891f3104ce1a1,7a2419636e4a7616a50e01b4b183080aa2d15bcc18a8d10d35e63f660e478855,63,10769.0,24821.0,252.0,3.0,3344,8007,72.0,1.0,3344.0,8007.0,72.0,1.0
df2870bd6f8e524ae31ecc69185a2d46bd89a07edf10284240b4d65a362ce397,c862005a529290a9e272d708b8ddb1b73ecadff1b972d5374f8ac40eba3fc43e,643,36872.0,81407.0,745.0,30.0,525,1157,20.0,2.0,2365.0,6245.0,57.0,6.0
5d6253f4e8bcb42c63300b7e6e2926659f409e51e4d0540f86b584d01091dd8b,13e40f53d051acd71342c341d0beae96a117cbd7334eac3d851380ade1a46df4,351,184489.0,373217.0,2529.0,102.0,1367,4266,57.0,3.0,4733.0,11816.0,127.0,5.0
bf6747089b5d9bfcb2d87aefbaeb283c03cc917e30a7ff66a4118bfc3a986020,3fefbff6c3fcb16bc69541326b8a758a105769f0cea50f1e6b2dfc215f791793,486,50121.0,83281.0,3844.0,89.0,597,1346,69.0,3.0,3345.0,6148.0,400.0,15.0
e2837f08b6ebbea562318eb369b083f049687862cc4377e7a5325f91be141484,52858e734e44968abe113d25dc88698fd4495210668e7d0066d0c89bba993d07,559,88360.0,128216.0,929.0,25.0,707,1086,17.0,1.0,3298.0,5020.0,35.0,1.0
d40d18ca8ae449e152317af3b8408afdedb203759f2e4f000e609032191d05e8,4222d7d2881dcc29bac989ac664667063736ab8d6c7eb6eb8bb89861d10097ce,39,578.0,1259.0,6.0,,462,1000,6.0,,,,,
cb5df2e7e53cda92d453f30fd80eebeccfc3212d9e0cb2f58a82318b42cb90c1,6000942cb260685233921b6542af8e97a66f33436526d7b33fdc05873a3532a7,215,1101.0,2658.0,11.0,,422,1001,8.0,,,,,
361ed2d7997ded2a0f3540808f31f5b1d03ab66f0d68dbdc30cd20f6eea0792d,f6adc14f2d04826b021ae17358d6ceb47dcb942d4d646c5a6c04f9b123f79ae2,305,35139.0,60079.0,400.0,9.0,33758,57772,380.0,9.0,33758.0,57772.0,380.0,9.0
e93139a6fa6289c774e7152b55ff61f78b845b3b96d9c48bee96882d1c30f8dc,e6a869fcaf88481cba4692bb8a734c80d10c082a350f3962fdc4f08453dc3358,1185,2301286.0,3793219.0,21871.0,2031.0,1068,2382,10.0,1.0,3122.0,5908.0,28.0,3.0
fcca5e284e0aa3a404157d736ab185a1d6f58db8ad7907be3e66f7aad28bb82b,2e1313a73733b56be61c2532475c3ef313273ff301750227269c2a374a30f893,316,3279.0,14458.0,50.0,6.0,382,1845,11.0,3.0,1163.0,5068.0,17.0,4.0
f2a31001fd37ee04e0eec90b20fb25639df8c0509f1f14aca0cfa493c435971b,e395c442e6abac3810f2f87ecea92b232d7f8c0c26088b64f190f40941d93832,354,18617.0,68384.0,701.0,9.0,1114,6654,41.0,1.0,1114.0,6654.0,41.0,1.0
9358134a205a634b485d56c27d34b880a9e94309a2808ec57e515c3a59efa2bc,fffbd3d5853ed6e72a8a52a599aa2af7d5e7d4c301d950bc6b0d773e9457a85e,58,47360.0,129307.0,746.0,174.0,358,1097,24.0,,2179.0,6001.0,89.0,11.0
77009190c961dac9116fef5f72b6a7a409f4812dd3e0cb6fe016bb8cf64a8382,93ec72aafe54a402e7a58508440a11312c532763895aba1b08b54bbc6c441fd8,314,123465.0,225483.0,2151.0,77.0,1081,1674,30.0,1.0,3025.0,7453.0,116.0,6.0
b91b1a0eede859d76642018582ee035f384e23ae8ced4b61ffe9a4e8173714ed,641b683b79f3598f17f89111b670300260d21787e956118cb30dfca271c827b0,678,115228.0,260962.0,4826.0,52.0,778,1537,30.0,3.0,2740.0,6198.0,179.0,10.0
1fc0e3beccfa538da6d4758734a35c908c7d4fb902d9a271383248b678347dc1,726a66d6818afc31f4f86447f220513d7d31e12c5852840e15a4cd32db2761d6,186,22210.0,63335.0,536.0,4.0,7759,22883,151.0,3.0,7759.0,22883.0,151.0,3.0
12ff339cb099f1c57f7c7f12a20caed5f068263c9fa09e29c38987c1fe2fd570,18b401e7a2f39c27d8f507bea337eb961c1f6f62eb65cc8e9e1fb9294e8d61b9,185,77371.0,180999.0,2487.0,83.0,3521,11402,89.0,5.0,3521.0,11402.0,89.0,5.0
9c088af2bc478a9caa8d1095d36f1a72a7d4c06528568efa1deb00e92d100896,f6adc14f2d04826b021ae17358d6ceb47dcb942d4d646c5a6c04f9b123f79ae2,548,981.0,1758.0,20.0,5.0,642,1002,9.0,5.0,,,,
19100fcb0937bfa0ac784574c421f1deb7a08f0ecda2f74b8b665f25a6f13a68,1ede72352e24bb4870536c1335ca91226dd64ac7b54759ecea7408db621c4112,85,93642.0,202298.0,3411.0,39.0,35594,72515,1735.0,19.0,35594.0,72515.0,1735.0,19.0
5ee46cc3e269853737925654c3377e2c88c0ae7ea83f474b5b9f8b292a3885b4,2e1313a73733b56be61c2532475c3ef313273ff301750227269c2a374a30f893,52,1637629.0,2390940.0,4434.0,888.0,15091,26723,62.0,8.0,15091.0,26723.0,62.0,8.0
cd066be2d51b9cacff12a3b7584ccc8e166f712001c9a90362df0733d7ba5af9,e6a869fcaf88481cba4692bb8a734c80d10c082a350f3962fdc4f08453dc3358,245,126356.0,185386.0,1691.0,25.0,7628,14017,109.0,,7628.0,14017.0,109.0,
28c720f9c28b3ec452c48f57775ed615d0073b33064ca7370937320f5320a8af,2ffab403097e0c8fcc58a15326194a3cb54c433260227aa3a93e3bf4fe59e102,225,149229.0,244215.0,2417.0,45.0,1638,2500,115.0,5.0,3651.0,5078.0,209.0,10.0
887b57748a7288a724664c948fcb8a0d71230294eb36b753e01d6a61f0ac89f7,e454426b33ed95f5304a36a442496e72ddad43239acc47e8fb8016dbd0604afa,445,184598.0,348845.0,6262.0,41.0,361,2480,49.0,1.0,1903.0,5206.0,111.0,3.0
705bc316a1ff11216e48d867a094d8625e1bd9ad7d28248ee050f38679dee3f4,8156fbe2b517b2b31039e0b7fc79d4d6a8452edba759ad14711d2d90766a27ce,354,10831.0,16073.0,177.0,8.0,10719,15814,177.0,8.0,10719.0,15814.0,177.0,8.0
9255bbae804d65aa1d8bbe6689e6facf28c6ad7174e82c16a8ee8e41491e6229,e51c8d8a58565cb70584bde96a41c4dc7300c24977299f5f755cff09e3fad72a,56,933.0,2421.0,15.0,2.0,437,1007,10.0,1.0,,,,
1c47661b541183e46f2ce7187f873f74c1d27476f1a80214567f5e0282c3d3fe,7687f7c22713a0ba4ce088fb9b5c32a2d9c03567759c288ce7996bfec1b0228e,180,177895.0,228351.0,5483.0,54.0,31525,42701,688.0,25.0,31525.0,42701.0,688.0,25.0
5348eb8d31238c3c3c037c1cb5a1465ba9c8d6fd9812de04906ef4fb56bf17b0,0c77403331e5c66f15ca79b931fa80b1b4963cf40b17612a34897128301e5b86,362,5469.0,14169.0,101.0,2.0,2060,5764,50.0,2.0,2060.0,5764.0,50.0,2.0
83542b07882efad806c624f42ac3c5f76a784a7be23eef424a3d510df364f9ac,d370630cae15438891e937682c11ae822dd2730cbc62fc5ffb112520befbebbd,200,187160.0,365736.0,3286.0,67.0,708,1913,18.0,2.0,2895.0,6455.0,86.0,9.0
a33c5d503c11c1f6ada4f7903601cafad99b384c3617ed50c6bf540fd79d958f,7050f72c8463d3cc6a4d1e409746619eae0d0b862d5cc8c81a8ddb0ee5228a2a,1000,86954.0,147444.0,1943.0,14.0,1059,2649,62.0,1.0,2502.0,5006.0,129.0,3.0
1f29dc3caa4a50552d854f58276820e5fb07050afffd6858c3892808b81bdcb7,719dad10de9c8a91b39833ea1bb26caee0c0bd3cf389311334ed3ab20964c844,252,88734.0,195752.0,2251.0,146.0,909,1440,26.0,2.0,2724.0,5903.0,88.0,9.0
ae0d4ba4a0b181577d902674ef308998d9f0eda23851ebfcd4a842379dc73dc7,046c503dae97bbcbcd38bf7671e33c5d9add2d675e44a5acd1abe890d7b5d821,9,57373.0,145321.0,363.0,167.0,25312,62087,181.0,68.0,25312.0,62087.0,181.0,68.0
f8ec8084ba6f8ecad73f252e0671e333bd938a33dd3c9169d8bbe29a38ae32ba,0c77403331e5c66f15ca79b931fa80b1b4963cf40b17612a34897128301e5b86,181,11853.0,35860.0,311.0,36.0,820,2444,21.0,11.0,1591.0,5007.0,58.0,18.0
24c0555915d570540b62d83ee13f202a7e102eb55ad2778ddd4909305a619043,526dac87dc18cc21f4dd1ec17025b4f025b6cb7bc7bae3d0e82ecc360ae31bdc,213,3274.0,9370.0,230.0,6.0,907,2203,100.0,4.0,1935.0,5000.0,168.0,5.0
30fd988b580bc5508ee28226d8804ed07443280e05e0466a2adf9d694d25c98c,43a62618f33a05ee75495a5ae276bcc4f9a41ee773dbe33e37b8bd2f01514422,184,221997.0,359707.0,721.0,136.0,6874,9994,22.0,5.0,6874.0,9994.0,22.0,5.0
b524863c16a21b8a3ea16844bee07d533329d5d48f5777f935e0e292a28f0932,9fe5a9fb9913bdfea376be30af78f248dd1e3dbf60ebab6b36a3b1d7372d0eef,447,90975.0,169191.0,4223.0,183.0,1250,2356,107.0,3.0,4768.0,8160.0,390.0,20.0
f231aaf663c757ef92ccacd9b7be148f7e494804863d0062b79e8fabfb5961d5,edb1d4f9cf5be15d0ca85200b681d6818f3fa44465f5c52d60b352a74bea6c7f,332,7200.0,11873.0,101.0,11.0,814,1324,19.0,2.0,3227.0,5031.0,49.0,4.0
ec1d8e734084410bc075da9185ba0bb05b74800699d476ef7cce06b3c1b84ce2,7aba0c8a31726ccfa32ecac0fcf062905f6823491c800acfa15bceaf5415a4d5,60,7608.0,24106.0,73.0,5.0,777,3062,10.0,2.0,1807.0,5000.0,17.0,2.0
b78e684fe490854025b02cb850670f476fe0218c6ae4823d1e0038e026a4c926,7268257de9a23581889bf6beac4e102d9c24c25ca533f153d8dd139be4dc331f,290,726.0,1928.0,85.0,1.0,450,1067,62.0,1.0,,,,
4234d584776a373d2b614e39e2904155c86e38f8118be67b6fe3813c814778e1,f6adc14f2d04826b021ae17358d6ceb47dcb942d4d646c5a6c04f9b123f79ae2,268,4782.0,7743.0,149.0,3.0,531,1007,8.0,2.0,3474.0,5606.0,88.0,3.0
a31e7e384fbd477b73cafb7ffb8490acb231164788abca65c46200996cf78b85,1ede72352e24bb4870536c1335ca91226dd64ac7b54759ecea7408db621c4112,386,103587.0,236607.0,4469.0,50.0,4471,9011,319.0,12.0,4471.0,9011.0,319.0,12.0
83f94fb55819f08d05787fc7d65fc75af3a211c21718ac81df482b8e64281826,4b2ce33fc24de9ce2860d8dec620b3833e4db41c9d46d651a92dd27100c6d737,49,52090.0,129739.0,1104.0,103.0,1381,4081,38.0,7.0,1893.0,7139.0,68.0,18.0
654f29ecdc9a0ae58ea281d62b12029cc61507507e3655c257757695570edda4,e5359efc592f866bc8ae13a5d2ed5880f3dfb8cc9e0d719b6198e46b36268f4e,351,595213.0,1213645.0,7906.0,225.0,3580,4775,122.0,4.0,7365.0,19650.0,396.0,9.0
ce6dce319b56af5a427d1b5ba6c13c47c1f0c2d81b3fb2f005f68f97028b2402,8156fbe2b517b2b31039e0b7fc79d4d6a8452edba759ad14711d2d90766a27ce,227,12331.0,18603.0,204.0,9.0,9552,14130,130.0,9.0,9552.0,14130.0,130.0,9.0
c42a4d16c825dbb19dcce86d09d39854eacd07d6001f6860643771f7e9e9d32a,fffbd3d5853ed6e72a8a52a599aa2af7d5e7d4c301d950bc6b0d773e9457a85e,351,3639.0,9224.0,28.0,5.0,492,1328,2.0,2.0,1953.0,5025.0,17.0,3.0
f55012ba9f61d014636a9bb841021dd077bae62c1d03c873fb454c751f74182f,7cbd5d8bf6768caceedd7e6c7af4f8b26eea0399764c5066853e0de82bdbb4d4,738,20071.0,40699.0,847.0,63.0,751,1670,130.0,8.0,2713.0,5645.0,250.0,14.0
e5a3929599aaf7970887ade2d2085f383062406b97bf59b3f738543521d01738,da0af323d94d20dadecff6a134673af63e3053a220eae6af8b52f60aea43824d,516,18774.0,44763.0,741.0,89.0,487,1526,12.0,2.0,2223.0,5814.0,98.0,31.0
68cad47273d84bf72648b20f8e2d1cffe09a57a8b1300fb48acfd87e5659ce2e,973212606da4f30b12d08289851298d95be4659811e4a1a04efaecb6aed046a7,66,14567.0,42223.0,527.0,12.0,1781,5927,56.0,2.0,1781.0,5927.0,56.0,2.0
8bc2bc36c68e1b8e92dc276967ea1cfd83e6a49841d8170ee0829c71bec20e28,c7e7215f001373caf1fd48cdda5db53ae08a4290262bd59a66390d5b7c9bd8a4,347,136818.0,260131.0,2899.0,134.0,4717,9656,136.0,32.0,4717.0,9656.0,136.0,32.0
44f646c5a28852198ac9410ea22f6dfb29fb741f8633a26fa4225e5d147acd37,c9c031d2c3153e9b31073492ac69e4b8c48dc1f82556df6ed29ae8de927c390b,213,71702.0,131192.0,1295.0,180.0,3406,5096,43.0,14.0,3406.0,5096.0,43.0,14.0
8c270fb3803feaac6ae3ddce01d424b0038f9815704f371e3a2919d9ac79f9b6,68a859f99d8b2d7eb4ddd61fc52fee8088aa8c1fa42ee01499b86d61e1350461,185,15011.0,41849.0,214.0,49.0,936,3541,15.0,9.0,1842.0,5535.0,26.0,12.0
ec3a2b902bf8900bb69d32e4785c28b8c42d4b4cdb7b38f0bb0264b758cda6bc,4222d7d2881dcc29bac989ac664667063736ab8d6c7eb6eb8bb89861d10097ce,57,753.0,1609.0,5.0,,496,1005,5.0,,,,,
b410b979471a33eb915493158b44d3119c9b9bce494f8e9dc10f43e33c3e8121,aa8c37aced70a0394f206b80de3b2c1abd88a261f09e4660790ce491abe9423d,337,5249.0,41121.0,749.0,43.0,481,3077,83.0,14.0,1075.0,5994.0,185.0,20.0
012b0021fe93f83ea9196a721d6f4cd1ae4154c4c0f6d717af3cff24c97f78da,a50e39ae64aef8f4428ea9661959d2c61e726c5b412fd1402f630da2ede855da,342,6639.0,11054.0,286.0,120.0,501,1117,16.0,12.0,3577.0,5088.0,165.0,67.0
124d86f36b430f35072237d1de01704d9deea61c3b1a3ee7c16af931562bc9cc,a7580baa21eacc071c7c3d9a53a3d38a3328cadc1be5b2990544b5c1eacd8ea5,392,9536.0,24814.0,485.0,23.0,505,1474,72.0,3.0,1982.0,5232.0,174.0,14.0
9907c66e5c89895627b8d73132da549371a10dbf450653aef2e2ad159808e558,8156fbe2b517b2b31039e0b7fc79d4d6a8452edba759ad14711d2d90766a27ce,337,16533.0,25016.0,235.0,24.0,13011,19259,181.0,21.0,13011.0,19259.0,181.0,21.0
f8f9e04edf921f81f88def926273b0c94bb716fc2ddb00a0a6a6b2a7c4c93c0b,9450b025bad4fd1a34e3b3388522644ba2585c411e7785420e3c27b98d5267dc,206,61714.0,109246.0,2812.0,190.0,38285,64567,1762.0,116.0,38285.0,64567.0,1762.0,116.0
72ff4e7bb444ca152cf343c3681e91209e809671e682542bb5c86757c466b4e3,e5c49ebdb1cf6cd8e424b9c418af6e9e9f7f17e27f3bb039e1966fc3423e96b2,181,2874.0,10255.0,40.0,1.0,308,1001,13.0,1.0,1489.0,5058.0,22.0,1.0
248dd2cec9e055a3595b20a767e49e6c8452867a0674eb35ded290911388668c,3bd1e201f3cb08a348dfd47bed74d296476769b99c3d177e2636f039029d0674,846,63079.0,110622.0,578.0,189.0,797,1747,16.0,7.0,3501.0,6850.0,51.0,13.0
04dd7581ba2bc0521bc4255d543cbcf8b73f1af0f07fbe74fb463bd5d509e672,d90007f6fdaf5c7cd33f836338c842749bfbf269ae41fdb7361e802eb9c1e691,564,16938.0,44696.0,868.0,22.0,1247,3327,59.0,3.0,2094.0,5644.0,98.0,4.0
28100c33f4311e54ad4fc13c15bd0fd99920ffc11a3d5c75ca50d929056e36d3,2cb5f527bcfdbf6547d4cedc0aa54523ef367f6b19121d8e58d7fb9ae78e0be1,66,90592.0,307829.0,1909.0,183.0,6717,22907,128.0,18.0,6717.0,22907.0,128.0,18.0
8e27b36cc371b0cf39cc6a609de3956d3c9f300ec2052944ef587c98cfb30d9d,3a33df3abc494fb3cea7f8ee2c76f38d78048ec7324cfe5a2794f829f0130b0b,386,2358.0,4572.0,64.0,69.0,533,1065,16.0,17.0,,,,
68762419a8baeb45e2022a99a8465a4cc50fa0a03f94b736a1729d6fbb37e13b,425fbc097cdcf74e61f90b8e158797764f42f753c02bf5fb5e3e60bb65c91caf,189,490886.0,992662.0,4415.0,62.0,697,2558,66.0,1.0,5849.0,13636.0,156.0,4.0
f8f63115826aef9734a3066a5b0dcc91e460894fcfb84da24baf436846e14163,ad3b362d452ebe89e3de7fea92a139af69e9a3974980b27cb7861bef0f6d5ea8,393,472013.0,819198.0,5422.0,246.0,3470,6432,73.0,8.0,3470.0,6432.0,73.0,8.0
624a9f87f87e7f09c2e6527a527c6d8599654a4161f84cca320201b18ec42bdc,aa8c37aced70a0394f206b80de3b2c1abd88a261f09e4660790ce491abe9423d,1875,23456.0,121481.0,1327.0,131.0,9417,32431,345.0,38.0,9417.0,32431.0,345.0,38.0
77e0a797a783c5b6cb126a630d51ca3dfdc9068803e220911853d393b45165d2,b8c9cc7240788a81b170299d5a0ed69aae5e46245204730f086c21b96d49add8,470,104993.0,235092.0,2848.0,137.0,456,1117,29.0,3.0,2734.0,6434.0,117.0,7.0
ed95fd904e076abda7853d689d88e84d7860cec0bdfd1e02cfb19d83d5b4f967,7030763eb1eac80e6b81d70f13773fe790eb2e27c1bce65b6ceb77470d4fdd0a,465,18328.0,47543.0,284.0,9.0,420,1139,9.0,,1902.0,5718.0,53.0,2.0
eea2adfe0812f768cf848ef40a4b01fa61cafaeb1a286bd87d95233d5e6e51c6,98a44541d48888e24708d979390a45434613c83fffc418cd7bdfd4972bc151b0,419,10644.0,17087.0,168.0,4.0,9595,15130,136.0,3.0,9595.0,15130.0,136.0,3.0
0886a77dee9f9ac7a0b268fb7de378c3774acfac853e88ddf47443fe7e8227ce,bd2f91bd518129fdee03cd9867e9e8c6a38d874712f473f38de0a8a534d8b1e7,461,276666.0,491084.0,13113.0,111.0,41709,70363,1878.0,39.0,41709.0,70363.0,1878.0,39.0
fb1508ac942e69131ad88be5942cc9c990781433feb15aac4b97a0204af057fb,edb1d4f9cf5be15d0ca85200b681d6818f3fa44465f5c52d60b352a74bea6c7f,494,9292.0,15503.0,106.0,5.0,809,1134,21.0,,3284.0,5107.0,57.0,
ce41600a5649ad80c4e11b97a7a919cbf634777fa852e4a2210916b086af07d0,bd2f91bd518129fdee03cd9867e9e8c6a38d874712f473f38de0a8a534d8b1e7,63,41373.0,107950.0,1350.0,26.0,38343,92928,1237.0,25.0,38343.0,92928.0,1237.0,25.0
e102bbfab381dea32469c0b35022f3ba6321020759c26d52d07c8a128c8bbcfd,a175a1cbb3514bc83cc6b797d46a15238c46e98798e1997f66d42a7096f7fff9,292,139485.0,232627.0,712.0,94.0,1103,3561,16.0,3.0,3626.0,7921.0,30.0,10.0
1ca98c27f9a84a57c3dd1faf1ed16b70c29c76e35cde50441a9ac3a56c42c752,9339c6d15eb47a0fb0cd8a969df7f2be54d5f98237d47e4ca83cf8e1f1cc8144,196,482.0,3014.0,8.0,1.0,177,1006,7.0,1.0,,,,
830ce589bd485856c6480cc663ecf8420a59588cf106d5b5acb2806226c1c444,6000942cb260685233921b6542af8e97a66f33436526d7b33fdc05873a3532a7,576,865478.0,1399705.0,5216.0,1103.0,452,1008,8.0,,2897.0,5071.0,21.0,2.0
8e2210c626a355da02450f644a8bcf1c680b59c1190fb5879502111b0d67a88c,131d14ddf4797ef3293ef539c1f9c5a082abe49ecee55a6a8b7df564b817a34a,190,49007.0,128955.0,250.0,8.0,1038,3253,1.0,,2485.0,8347.0,5.0,
09a428bd9197c11de41d02da369dd966e499b11703259e08c1e5d1dd1b71782b,e27db13890fd70982c8549e7972eedc36822c32d67e4de7062806642d3b1b788,53,3605.0,7091.0,189.0,1.0,737,1230,38.0,,2808.0,5007.0,126.0,1.0
4114e7e79bc03292234ed43215cee683ebc122c6745d46e6a9e63bd8e172adc3,e5c49ebdb1cf6cd8e424b9c418af6e9e9f7f17e27f3bb039e1966fc3423e96b2,305,19629.0,34256.0,213.0,34.0,2450,4329,28.0,6.0,3115.0,5347.0,39.0,6.0
cdb7219ae460c55516d6dce359cb2a70935424adc5240de25cb3a77f0a70ea0f,5329c588cd8af181953273ad30871bb0f75266950b1a2ff10cafeb8d879b70a8,297,322.0,1091.0,11.0,1.0,299,1000,9.0,1.0,,,,
77d80127a081e7a48c6288e559188cf42f23655e88091b317e5cb6beb15f7fe2,5e533b6fdc8dcdffa81779554c2373a918d83ddb2be835e2828dda565dd34668,184,208763.0,315603.0,1569.0,192.0,575,1116,10.0,1.0,2950.0,5267.0,31.0,2.0
62b94670db18c3fc1854081232a0081a168097b694a5789d75961be6dd8735ad,1ad3dddb43f30d84cff322d6dbfab9bb7219740206cc5b4644385132ab14b5e7,47,20437.0,56728.0,272.0,7.0,8852,24986,119.0,2.0,8852.0,24986.0,119.0,2.0
c473df3119647b773a2a518891ae92ac723c714578e7ce8c62f1e47984166e7a,97b005502727adf0d06ae15f0869ae307b6ba2642b8bf7a7f60803ed9c5263ee,189,622864.0,1371966.0,14181.0,1197.0,1626,3661,47.0,3.0,4015.0,8400.0,89.0,8.0
7fec7c82255e22cfab309872b8ee50b6935b302136931bfea94006bbb3abc8a1,1e4e17eb17aee7d5a92d9e289973a5195065522553f11f726240c2d330e44cea,235,850.0,1457.0,23.0,,588,1015,15.0,,,,,
6bb6e6b1e5ea68d88c409e67101211790eba45aaf7f93f0b6d1db409827a5f09,dffced3a31e236a45ecbdd4b047761e785d90bc2341f10f1f95c6a25adabe137,733,10063.0,24432.0,326.0,8.0,8028,19586,248.0,5.0,8028.0,19586.0,248.0,5.0
